2168,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2209,134,-32,0,1,0,1,-33,-35,-32,35,-7,-7,
2250,134,-32,0,1,0,1,-33,-35,-32,35,-7,-8,
2291,134,-32,0,1,0,0,-33,-35,-32,35,-7,-8,
2336,134,-32,0,1,0,0,-33,-35,-32,35,-7,-8,
2377,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2418,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2459,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2500,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2543,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2584,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2625,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2666,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2707,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2781,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2822,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3008,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3172,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3213,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3254,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3295,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3336,134,-32,0,1,0,0,-33,-35,-32,35,-7,-8,
3377,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3418,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3459,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3502,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3543,134,-32,0,1,0,0,-33,-35,-32,35,-7,-8,
3586,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3629,134,-32,0,0,0,0,-33,-35,-32,35,-7,-8,
3670,134,-32,0,0,0,0,-33,-35,-32,35,-7,-8,
3710,134,-32,0,1,0,0,-33,-35,-32,35,-7,-8,
3751,134,-32,0,0,0,0,-33,-35,-28,35,-7,-8,
3790,134,-32,0,0,0,0,-33,-35,-32,35,-7,-8,
3833,134,-32,0,0,0,0,-33,-35,-32,35,-7,-8,
4069,134,-32,0,1,0,0,-33,-35,-32,35,-7,-8,
4196,134,-32,0,1,0,0,-33,-35,-32,35,-7,-8,
4237,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4280,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4321,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4366,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4407,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4448,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4489,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4530,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4571,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4612,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4653,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4694,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4734,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4775,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4816,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4999,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5167,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5208,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5249,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5320,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5363,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5404,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5445,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5486,134,-32,0,0,0,0,-33,-35,-32,35,-8,-7,
5527,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5568,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5613,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5654,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5695,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5736,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
5775,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
5818,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
5984,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6164,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6205,134,-33,0,0,0,0,-33,-35,-32,35,-8,-6,
6246,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
6287,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
6328,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6371,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6445,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6486,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6526,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6567,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6608,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6649,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6690,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6731,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6772,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6813,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6979,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7157,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
7198,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
7239,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7280,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
7321,134,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7362,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7403,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7444,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7485,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7526,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7600,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7643,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7684,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7725,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7766,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7806,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
7948,133,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
145,132,-34,0,2,0,1,-33,-35,-32,7,-1,-1,
184,132,-34,0,2,-1,1,-33,-35,-32,13,-2,-2,
264,132,-34,0,2,-1,1,-33,-35,-32,17,-4,-3,
512,132,-34,0,2,0,1,-33,-35,-32,21,-4,-4,
573,133,-34,0,2,-1,1,-33,-35,-32,24,-5,-5,
616,133,-33,0,2,0,1,-33,-35,-32,26,-5,-5,
659,133,-33,0,1,-1,1,-33,-35,-32,28,-6,-6,
702,133,-33,0,2,0,1,-33,-35,-32,29,-6,-6,
743,133,-33,0,2,0,1,-33,-35,-32,30,-6,-7,
784,133,-33,0,2,-1,1,-33,-35,-32,31,-7,-7,
825,133,-33,0,2,-1,1,-33,-35,-32,32,-7,-7,
866,133,-33,0,1,0,1,-33,-35,-32,33,-7,-7,
907,133,-33,0,2,0,1,-33,-35,-32,33,-7,-7,
948,133,-33,0,2,0,1,-33,-35,-32,34,-7,-7,
1021,133,-33,0,2,0,1,-33,-35,-32,34,-7,-7,
1062,133,-33,0,2,0,1,-33,-35,-32,34,-7,-7,
1103,133,-33,0,1,0,1,-33,-35,-32,35,-7,-7,
1144,133,-33,0,1,0,1,-33,-35,-32,35,-7,-7,
1189,133,-33,0,1,0,1,-33,-35,-32,35,-7,-7,
1306,133,-33,0,1,0,1,-33,-35,-32,35,-7,-7,
1538,134,-33,0,1,0,1,-33,-35,-32,35,-7,-7,
1579,134,-32,0,1,0,1,-33,-35,-32,35,-7,-7,
1622,134,-32,0,1,0,1,-33,-35,-32,35,-8,-7,
1662,134,-32,0,1,0,1,-33,-35,-32,35,-8,-7,
1703,134,-32,0,1,0,1,-33,-35,-32,35,-7,-7,
1744,134,-32,0,1,0,1,-33,-35,-32,35,-7,-7,
1785,134,-32,0,1,0,1,-33,-35,-32,35,-8,-7,
1826,134,-32,0,1,0,0,-33,-35,-32,35,-8,-7,
1869,134,-32,0,1,0,0,-33,-35,-32,36,-8,-7,
1912,134,-32,0,1,0,0,-33,-35,-32,36,-8,-7,
1955,134,-32,0,1,0,0,-33,-35,-32,36,-7,-7,
1996,134,-32,0,1,0,1,-33,-35,-32,35,-7,-7,
2037,134,-32,0,1,0,0,-33,-35,-32,35,-8,-7,
2078,134,-32,0,1,0,0,-33,-35,-32,36,-7,-7,
2152,134,-32,0,1,0,0,-33,-35,-32,36,-7,-7,
2193,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2318,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2541,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2582,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2623,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2664,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2709,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2750,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
2791,134,-32,0,1,0,0,-33,-35,-32,36,-7,-7,
2832,134,-32,0,1,0,0,-33,-35,-32,36,-7,-7,
2873,134,-32,0,1,0,0,-33,-35,-32,36,-7,-7,
2914,134,-32,0,1,0,0,-33,-35,-32,36,-7,-7,
2957,134,-32,0,1,0,0,-33,-35,-32,36,-7,-7,
2998,134,-32,0,1,0,0,-33,-35,-32,36,-7,-7,
3039,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3080,134,-32,0,0,0,0,-33,-35,-32,36,-7,-7,
3121,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3162,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3207,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3444,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3559,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3600,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3641,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3682,134,-32,0,1,0,0,-33,-35,-32,35,-7,-7,
3723,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3764,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3805,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3846,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
3887,134,-32,0,0,0,0,-33,-35,-32,35,-7,-6,
3932,134,-32,0,0,0,0,-33,-35,-32,35,-7,-6,
3973,134,-32,0,0,0,0,-33,-35,-32,35,-7,-6,
4014,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4055,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4096,134,-32,0,0,0,0,-33,-35,-32,35,-7,-6,
4139,134,-32,0,0,0,0,-33,-35,-32,35,-7,-6,
4177,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4255,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4499,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4567,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4608,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4681,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4726,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4767,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4808,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4847,134,-32,0,0,0,0,-33,-35,-35,35,-7,-7,
4888,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4929,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
4970,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5011,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5052,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5093,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5134,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5179,134,-32,0,0,0,0,-33,-35,-32,35,-7,-8,
5255,134,-32,0,0,0,0,-33,-35,-32,35,-7,-8,
5502,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5568,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5609,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5650,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5691,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5732,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5804,134,-32,0,0,0,0,-33,-35,-32,35,-7,-7,
5844,134,-32,0,0,0,0,-33,-35,-32,35,-8,-7,
5885,134,-32,0,0,0,0,-33,-35,-32,35,-8,-7,
5926,134,-33,0,0,0,0,-33,-35,-32,35,-8,-7,
5971,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6012,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6053,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6094,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6135,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6176,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6254,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6502,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6565,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6606,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
6647,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
6688,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
6733,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
6774,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
6813,134,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
6854,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6928,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
6969,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7010,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7051,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7092,134,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7133,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7172,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7262,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7507,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7565,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7606,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7647,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7688,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7729,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7770,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7811,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7852,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7892,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7933,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
7976,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8017,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8091,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8132,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8173,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8241,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8486,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8562,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8603,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8644,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8685,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8726,133,-33,0,0,0,0,-33,-35,-32,35,-7,-8,
8771,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
8812,133,-33,0,0,0,0,-33,-35,-32,35,-7,-8,
8853,133,-33,0,0,0,0,-33,-35,-32,35,-7,-8,
8894,133,-33,0,0,0,0,-33,-35,-32,35,-7,-8,
8935,133,-33,0,0,0,0,-33,-35,-32,35,-7,-8,
8976,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9017,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9058,133,-33,0,0,0,0,-33,-35,-32,35,-7,-8,
9099,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9140,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9244,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9508,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9562,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9603,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9644,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9684,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9725,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9768,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9809,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9850,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9889,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9932,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
9971,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
10016,133,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
10057,133,-33,0,0,0,0,-33,-35,-32,35,-7,-6,
10098,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
10139,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
10182,133,-33,0,0,0,0,-33,-35,-32,35,-7,-7,
10313,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10528,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10569,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10643,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10684,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10725,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10770,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10811,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10852,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10893,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10934,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
10975,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11016,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11057,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11098,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11139,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11180,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11307,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11530,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11571,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11612,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11653,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11692,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11776,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11816,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11857,133,-34,0,0,0,0,-33,-35,-32,35,-7,-7,
11898,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
11939,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
11980,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12025,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12066,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12107,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12148,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12189,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12388,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12535,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12576,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12617,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12660,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12701,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12746,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12787,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12826,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12900,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
12941,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
12982,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
13023,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
13064,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
13105,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
13146,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
13187,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
13373,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
13537,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
13578,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
13619,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
13660,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
13701,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
13742,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
13783,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
13824,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
13864,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
13905,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
13946,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
14022,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
14063,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
14104,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
14145,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
14186,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
14364,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
14532,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
14573,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
14614,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
14655,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
14696,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
14737,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
14782,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
14823,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
14864,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
14905,132,-34,1,0,0,0,-33,-35,-32,36,-7,-7,
14946,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
14987,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15028,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15069,132,-34,1,0,0,0,-33,-35,-32,36,-7,-8,
15110,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15183,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15353,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15534,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15575,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15616,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15656,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
15697,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
15738,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
15779,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
15820,132,-34,1,0,0,0,-33,-35,-32,35,-7,-7,
15861,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15902,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15943,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
15988,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
16029,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
16070,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
16113,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
16154,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
16203,132,-34,1,0,0,0,-33,-35,-32,35,-7,-8,
